clip	duration[ms]
common_voice_ibb_41369474.mp3	8460
common_voice_ibb_41487586.mp3	8604
common_voice_ibb_41528787.mp3	11376
common_voice_ibb_41322997.mp3	5940
common_voice_ibb_41319224.mp3	10188
common_voice_ibb_41481971.mp3	9396
common_voice_ibb_41482263.mp3	8964
common_voice_ibb_41262794.mp3	11268
common_voice_ibb_41414056.mp3	11664
common_voice_ibb_41484191.mp3	10476
common_voice_ibb_41307705.mp3	9576
common_voice_ibb_41479815.mp3	5796
common_voice_ibb_41482905.mp3	6768
common_voice_ibb_41472286.mp3	13500
common_voice_ibb_41363404.mp3	11988
common_voice_ibb_41272376.mp3	10548
common_voice_ibb_41346909.mp3	11700
common_voice_ibb_41492963.mp3	5184
common_voice_ibb_41440084.mp3	9360
common_voice_ibb_41492938.mp3	10908
common_voice_ibb_41372382.mp3	4320
common_voice_ibb_41317446.mp3	5148
common_voice_ibb_41369018.mp3	8316
common_voice_ibb_41528755.mp3	8028
common_voice_ibb_41303341.mp3	12960
common_voice_ibb_41374248.mp3	10080
common_voice_ibb_41492974.mp3	8388
common_voice_ibb_41492909.mp3	10116
common_voice_ibb_41356866.mp3	6768
common_voice_ibb_41356274.mp3	7308
common_voice_ibb_41352989.mp3	10368
common_voice_ibb_41482084.mp3	11412
common_voice_ibb_41271658.mp3	6192
common_voice_ibb_41381910.mp3	10008
common_voice_ibb_41414251.mp3	10188
common_voice_ibb_41271982.mp3	10008
common_voice_ibb_41248580.mp3	5400
common_voice_ibb_41481192.mp3	9432
common_voice_ibb_41487057.mp3	7056
common_voice_ibb_41316623.mp3	8640
common_voice_ibb_41270533.mp3	9936
common_voice_ibb_41484211.mp3	11844
common_voice_ibb_41464643.mp3	11268
common_voice_ibb_41266771.mp3	10764
common_voice_ibb_41450947.mp3	14544
common_voice_ibb_41301969.mp3	3420
common_voice_ibb_41484086.mp3	9612
common_voice_ibb_41374266.mp3	10980
common_voice_ibb_41464430.mp3	7740
common_voice_ibb_41485845.mp3	9252
common_voice_ibb_41440700.mp3	13212
common_voice_ibb_41269702.mp3	7740
common_voice_ibb_41270465.mp3	9216
common_voice_ibb_41414301.mp3	9972
common_voice_ibb_41433156.mp3	8820
common_voice_ibb_41528581.mp3	6516
common_voice_ibb_41492948.mp3	9756
common_voice_ibb_41371456.mp3	7920
common_voice_ibb_41481635.mp3	11268
common_voice_ibb_41440274.mp3	9504
common_voice_ibb_41397392.mp3	10044
common_voice_ibb_41262099.mp3	7380
common_voice_ibb_41248657.mp3	9828
common_voice_ibb_41514003.mp3	11124
common_voice_ibb_41290861.mp3	13248
common_voice_ibb_41513488.mp3	6876
common_voice_ibb_41502861.mp3	12312
common_voice_ibb_41352548.mp3	12960
common_voice_ibb_41262102.mp3	12456
common_voice_ibb_41395394.mp3	11160
common_voice_ibb_41482081.mp3	6084
common_voice_ibb_41329288.mp3	9036
common_voice_ibb_41464564.mp3	7344
common_voice_ibb_41315749.mp3	8028
common_voice_ibb_41426488.mp3	7740
common_voice_ibb_41484052.mp3	10980
common_voice_ibb_41472244.mp3	11628
common_voice_ibb_41444434.mp3	7416
common_voice_ibb_41503572.mp3	6300
common_voice_ibb_41290540.mp3	5796
common_voice_ibb_41503273.mp3	4392
common_voice_ibb_41249434.mp3	9756
common_voice_ibb_41272185.mp3	8856
common_voice_ibb_41414275.mp3	9072
common_voice_ibb_41481900.mp3	11520
common_voice_ibb_41484002.mp3	8244
common_voice_ibb_41528182.mp3	11556
common_voice_ibb_41484118.mp3	9900
common_voice_ibb_41303176.mp3	11340
common_voice_ibb_41472291.mp3	11952
common_voice_ibb_41472336.mp3	5976
common_voice_ibb_41318247.mp3	4860
common_voice_ibb_41528524.mp3	9612
common_voice_ibb_41307979.mp3	13068
common_voice_ibb_41528544.mp3	10404
common_voice_ibb_41513482.mp3	9900
common_voice_ibb_41481798.mp3	13500
common_voice_ibb_41468738.mp3	10476
common_voice_ibb_41503437.mp3	9612
common_voice_ibb_41528347.mp3	10008
common_voice_ibb_41271371.mp3	9936
common_voice_ibb_41383345.mp3	11376
common_voice_ibb_41481142.mp3	6516
common_voice_ibb_41481661.mp3	11736
common_voice_ibb_41481556.mp3	12708
common_voice_ibb_41482310.mp3	8280
common_voice_ibb_41290740.mp3	11628
common_voice_ibb_41271980.mp3	4716
common_voice_ibb_41271498.mp3	8280
common_voice_ibb_41356867.mp3	9828
common_voice_ibb_41323133.mp3	5148
common_voice_ibb_41484494.mp3	12096
common_voice_ibb_41322847.mp3	9000
common_voice_ibb_41482097.mp3	10332
common_voice_ibb_41371757.mp3	11700
common_voice_ibb_41308395.mp3	9036
common_voice_ibb_41356203.mp3	11556
common_voice_ibb_41356272.mp3	10728
common_voice_ibb_41397358.mp3	11988
common_voice_ibb_41363150.mp3	11556
common_voice_ibb_41313406.mp3	12456
common_voice_ibb_41528194.mp3	6984
common_voice_ibb_41322710.mp3	5328
common_voice_ibb_41486880.mp3	13932
common_voice_ibb_41373687.mp3	6048
common_voice_ibb_41485701.mp3	11556
common_voice_ibb_41484794.mp3	7776
common_voice_ibb_41464413.mp3	9468
common_voice_ibb_41290577.mp3	8928
common_voice_ibb_41485934.mp3	6516
common_voice_ibb_41290645.mp3	9216
common_voice_ibb_41484710.mp3	7596
common_voice_ibb_41528357.mp3	5652
common_voice_ibb_41513098.mp3	8820
common_voice_ibb_41271778.mp3	14148
common_voice_ibb_41370765.mp3	7488
common_voice_ibb_41372727.mp3	7308
common_voice_ibb_41479884.mp3	11700
common_voice_ibb_41480800.mp3	13644
common_voice_ibb_41464442.mp3	7560
common_voice_ibb_41514056.mp3	12204
common_voice_ibb_41313491.mp3	10476
common_voice_ibb_41480859.mp3	8028
common_voice_ibb_41481826.mp3	15192
common_voice_ibb_41386976.mp3	4608
common_voice_ibb_41479805.mp3	6840
common_voice_ibb_41481995.mp3	5472
common_voice_ibb_41486028.mp3	12024
common_voice_ibb_41270520.mp3	9108
common_voice_ibb_41444474.mp3	4248
common_voice_ibb_41468809.mp3	10152
common_voice_ibb_41433186.mp3	8748
common_voice_ibb_41373118.mp3	4680
common_voice_ibb_41481157.mp3	9936
common_voice_ibb_41361293.mp3	9108
common_voice_ibb_41486044.mp3	9972
common_voice_ibb_41468740.mp3	8460
common_voice_ibb_41528622.mp3	10620
common_voice_ibb_41528079.mp3	8064
common_voice_ibb_41287093.mp3	9756
common_voice_ibb_41479938.mp3	12096
common_voice_ibb_41468769.mp3	14184
common_voice_ibb_41271539.mp3	11160
common_voice_ibb_41298515.mp3	7740
common_voice_ibb_41464492.mp3	8532
common_voice_ibb_41400451.mp3	9036
common_voice_ibb_41509913.mp3	6264
common_voice_ibb_41414348.mp3	8640
common_voice_ibb_41528502.mp3	7812
common_voice_ibb_41528366.mp3	9108
common_voice_ibb_41272186.mp3	6480
common_voice_ibb_41319212.mp3	4680
common_voice_ibb_41481280.mp3	11664
common_voice_ibb_41290860.mp3	10548
common_voice_ibb_41373601.mp3	6336
common_voice_ibb_41287449.mp3	8388
common_voice_ibb_41368683.mp3	10800
common_voice_ibb_41396726.mp3	10260
common_voice_ibb_41528119.mp3	8244
common_voice_ibb_41347180.mp3	6408
common_voice_ibb_41266442.mp3	11340
common_voice_ibb_41484121.mp3	5328
common_voice_ibb_41319643.mp3	4536
common_voice_ibb_41464446.mp3	11484
common_voice_ibb_41322417.mp3	8496
common_voice_ibb_41349327.mp3	11088
common_voice_ibb_41315745.mp3	7488
common_voice_ibb_41464531.mp3	10404
common_voice_ibb_41371673.mp3	14220
common_voice_ibb_41362792.mp3	9756
common_voice_ibb_41370737.mp3	10188
common_voice_ibb_41484023.mp3	12240
common_voice_ibb_41472261.mp3	8640
common_voice_ibb_41353971.mp3	14040
common_voice_ibb_41509954.mp3	6264
common_voice_ibb_41481592.mp3	10116
common_voice_ibb_41464513.mp3	9108
common_voice_ibb_41317762.mp3	6588
common_voice_ibb_41331893.mp3	225108
common_voice_ibb_41479817.mp3	7920
common_voice_ibb_41528393.mp3	10440
common_voice_ibb_41323064.mp3	12060
common_voice_ibb_41482016.mp3	8676
common_voice_ibb_41528540.mp3	4644
common_voice_ibb_41353942.mp3	12816
common_voice_ibb_41264099.mp3	9288
common_voice_ibb_41482087.mp3	11700
common_voice_ibb_41266730.mp3	7668
common_voice_ibb_41248084.mp3	189900
common_voice_ibb_41299012.mp3	7308
common_voice_ibb_41349330.mp3	11736
common_voice_ibb_41481629.mp3	214308
common_voice_ibb_41374278.mp3	14616
common_voice_ibb_41509915.mp3	9396
common_voice_ibb_41353987.mp3	12816
common_voice_ibb_41481740.mp3	184572
common_voice_ibb_41492959.mp3	8388
common_voice_ibb_41266343.mp3	10620
common_voice_ibb_41396646.mp3	9828
common_voice_ibb_41369101.mp3	7776
common_voice_ibb_41513485.mp3	8676
common_voice_ibb_41481582.mp3	10548
common_voice_ibb_41383819.mp3	10080
common_voice_ibb_41307624.mp3	11520
common_voice_ibb_41464636.mp3	10080
common_voice_ibb_41464655.mp3	10476
common_voice_ibb_41481400.mp3	12276
common_voice_ibb_41414515.mp3	12816
common_voice_ibb_41320729.mp3	14616
common_voice_ibb_41331484.mp3	186300
common_voice_ibb_41400873.mp3	8676
common_voice_ibb_41528137.mp3	9216
common_voice_ibb_41352939.mp3	8316
common_voice_ibb_41528488.mp3	6264
common_voice_ibb_41481579.mp3	5652
common_voice_ibb_41486894.mp3	9684
common_voice_ibb_41464625.mp3	6660
common_voice_ibb_41356393.mp3	5616
common_voice_ibb_41415035.mp3	13968
common_voice_ibb_41484288.mp3	11592
common_voice_ibb_41481799.mp3	6300
common_voice_ibb_41481936.mp3	7884
common_voice_ibb_41317481.mp3	5076
common_voice_ibb_41481918.mp3	10836
common_voice_ibb_41347582.mp3	3888
common_voice_ibb_41464530.mp3	12816
common_voice_ibb_41396723.mp3	10584
common_voice_ibb_41472306.mp3	8604
common_voice_ibb_41528564.mp3	5328
common_voice_ibb_41439637.mp3	6948
common_voice_ibb_41464444.mp3	8676
common_voice_ibb_41481283.mp3	7704
common_voice_ibb_41323177.mp3	6156
common_voice_ibb_41482328.mp3	8100
common_voice_ibb_41528101.mp3	7488
common_voice_ibb_41373566.mp3	9828
common_voice_ibb_41482286.mp3	9432
common_voice_ibb_41481909.mp3	4716
common_voice_ibb_41481701.mp3	8604
common_voice_ibb_41265907.mp3	12240
common_voice_ibb_41396756.mp3	6012
common_voice_ibb_41513660.mp3	12960
common_voice_ibb_41269649.mp3	7164
common_voice_ibb_41308397.mp3	11448
common_voice_ibb_41481703.mp3	7020
common_voice_ibb_41322617.mp3	10548
common_voice_ibb_41290687.mp3	7380
common_voice_ibb_41319359.mp3	4788
common_voice_ibb_41266488.mp3	10800
common_voice_ibb_41528451.mp3	10332
common_voice_ibb_41528532.mp3	9360
common_voice_ibb_41372899.mp3	11988
common_voice_ibb_41485633.mp3	10764
common_voice_ibb_41468753.mp3	5760
common_voice_ibb_41482323.mp3	10008
common_voice_ibb_41396776.mp3	7704
common_voice_ibb_41272561.mp3	12204
common_voice_ibb_41502812.mp3	10908
common_voice_ibb_41313413.mp3	13356
common_voice_ibb_41481939.mp3	10260
common_voice_ibb_41486064.mp3	8460
common_voice_ibb_41361208.mp3	6120
common_voice_ibb_41315932.mp3	7020
common_voice_ibb_41266201.mp3	6948
common_voice_ibb_41249337.mp3	9936
common_voice_ibb_41480740.mp3	11016
common_voice_ibb_41271563.mp3	8676
common_voice_ibb_41371121.mp3	12168
common_voice_ibb_41315899.mp3	10836
common_voice_ibb_41370566.mp3	5940
common_voice_ibb_41481693.mp3	86220
common_voice_ibb_41433159.mp3	8928
common_voice_ibb_41528365.mp3	9180
common_voice_ibb_41317487.mp3	6840
common_voice_ibb_41487121.mp3	3780
common_voice_ibb_41444475.mp3	14760
common_voice_ibb_41503217.mp3	11088
common_voice_ibb_41342528.mp3	10908
common_voice_ibb_41326067.mp3	9108
common_voice_ibb_41347576.mp3	7488
common_voice_ibb_41369440.mp3	7596
common_voice_ibb_41482308.mp3	8928
common_voice_ibb_41444903.mp3	9108
common_voice_ibb_41484194.mp3	8964
common_voice_ibb_41272299.mp3	11520
common_voice_ibb_41528550.mp3	10008
common_voice_ibb_41528599.mp3	7524
common_voice_ibb_41464512.mp3	10656
common_voice_ibb_41528311.mp3	8028
common_voice_ibb_41381371.mp3	8928
common_voice_ibb_41381911.mp3	8496
common_voice_ibb_41270981.mp3	10044
common_voice_ibb_41316760.mp3	10440
common_voice_ibb_41484063.mp3	9540
common_voice_ibb_41528160.mp3	14436
common_voice_ibb_41528328.mp3	5184
common_voice_ibb_41347183.mp3	8928
common_voice_ibb_41480828.mp3	8784
common_voice_ibb_41299232.mp3	9360
common_voice_ibb_41528224.mp3	11772
common_voice_ibb_41513210.mp3	10404
common_voice_ibb_41342525.mp3	10116
common_voice_ibb_41373469.mp3	11736
common_voice_ibb_41272130.mp3	7560
common_voice_ibb_41485665.mp3	6732
common_voice_ibb_41269955.mp3	15336
common_voice_ibb_41528661.mp3	11628
common_voice_ibb_41481722.mp3	7920
common_voice_ibb_41388129.mp3	9540
common_voice_ibb_41468508.mp3	11556
common_voice_ibb_41433160.mp3	6840
common_voice_ibb_41356326.mp3	7416
common_voice_ibb_41369704.mp3	8280
common_voice_ibb_41503314.mp3	8496
common_voice_ibb_41484773.mp3	120276
common_voice_ibb_41326062.mp3	1980
common_voice_ibb_41482245.mp3	8064
common_voice_ibb_41464576.mp3	10224
common_voice_ibb_41264384.mp3	6516
common_voice_ibb_41356691.mp3	12456
common_voice_ibb_41267021.mp3	13788
common_voice_ibb_41481507.mp3	6480
common_voice_ibb_41333057.mp3	6228
common_voice_ibb_41484004.mp3	12492
common_voice_ibb_41347418.mp3	12096
common_voice_ibb_41383666.mp3	7416
common_voice_ibb_41537412.mp3	9756
common_voice_ibb_41481969.mp3	6516
common_voice_ibb_41368165.mp3	4896
common_voice_ibb_41265728.mp3	5436
common_voice_ibb_41266938.mp3	8064
common_voice_ibb_41513748.mp3	4464
common_voice_ibb_41262403.mp3	10188
common_voice_ibb_41262017.mp3	13068
common_voice_ibb_41481199.mp3	4716
common_voice_ibb_41482342.mp3	5616
common_voice_ibb_41513126.mp3	7272
common_voice_ibb_41396815.mp3	11772
common_voice_ibb_41272511.mp3	7596
common_voice_ibb_41485716.mp3	9252
common_voice_ibb_41486051.mp3	8784
common_voice_ibb_41317430.mp3	11160
common_voice_ibb_41451675.mp3	5256
common_voice_ibb_41270601.mp3	10872
common_voice_ibb_41513513.mp3	8136
common_voice_ibb_41370503.mp3	5508
common_voice_ibb_41487029.mp3	4536
common_voice_ibb_41381561.mp3	10908
common_voice_ibb_41303494.mp3	8388
common_voice_ibb_41326069.mp3	5508
common_voice_ibb_41484152.mp3	8640
common_voice_ibb_41316622.mp3	9216
common_voice_ibb_41528600.mp3	3924
common_voice_ibb_41290539.mp3	5256
common_voice_ibb_41484163.mp3	11520
common_voice_ibb_41347957.mp3	9000
common_voice_ibb_41347581.mp3	13428
common_voice_ibb_41464528.mp3	10044
common_voice_ibb_41298647.mp3	9936
common_voice_ibb_41308319.mp3	9216
common_voice_ibb_41396779.mp3	12708
common_voice_ibb_41482267.mp3	11736
common_voice_ibb_41444973.mp3	3636
common_voice_ibb_41331894.mp3	11016
common_voice_ibb_41450985.mp3	8784
common_voice_ibb_41486005.mp3	6876
common_voice_ibb_41414719.mp3	6300
common_voice_ibb_41439963.mp3	14328
common_voice_ibb_41451857.mp3	7596
common_voice_ibb_41319360.mp3	9540
common_voice_ibb_41356729.mp3	12636
common_voice_ibb_41528384.mp3	7992
common_voice_ibb_41464474.mp3	10260
common_voice_ibb_41528545.mp3	4752
common_voice_ibb_41528448.mp3	10584
common_voice_ibb_41485615.mp3	8028
common_voice_ibb_41329163.mp3	4608
common_voice_ibb_41481742.mp3	7956
common_voice_ibb_41444433.mp3	6048
common_voice_ibb_41271341.mp3	3852
common_voice_ibb_41528613.mp3	5364
common_voice_ibb_41484775.mp3	6588
common_voice_ibb_41483977.mp3	10116
common_voice_ibb_41486029.mp3	6948
common_voice_ibb_41451699.mp3	13860
common_voice_ibb_41369438.mp3	5940
common_voice_ibb_41481708.mp3	214344
common_voice_ibb_41481729.mp3	9252
common_voice_ibb_41528623.mp3	6012
common_voice_ibb_41513112.mp3	9504
common_voice_ibb_41361184.mp3	5220
common_voice_ibb_41332985.mp3	13320
common_voice_ibb_41271338.mp3	4248
common_voice_ibb_41307978.mp3	8316
common_voice_ibb_41513064.mp3	5508
common_voice_ibb_41271499.mp3	7668
common_voice_ibb_41484790.mp3	196884
common_voice_ibb_41528305.mp3	6840
common_voice_ibb_41482163.mp3	7704
common_voice_ibb_41414091.mp3	9864
common_voice_ibb_41528741.mp3	6444
common_voice_ibb_41361296.mp3	11088
common_voice_ibb_41372991.mp3	9576
common_voice_ibb_41425989.mp3	11232
common_voice_ibb_41482103.mp3	6732
common_voice_ibb_41302264.mp3	10188
common_voice_ibb_41354012.mp3	91656
common_voice_ibb_41485914.mp3	11880
common_voice_ibb_41528724.mp3	8964
common_voice_ibb_41383667.mp3	11376
common_voice_ibb_41302848.mp3	7020
common_voice_ibb_41513464.mp3	6120
common_voice_ibb_41481767.mp3	5220
common_voice_ibb_41272495.mp3	7560
common_voice_ibb_41528595.mp3	10044
common_voice_ibb_41487008.mp3	7380
common_voice_ibb_41354217.mp3	73440
common_voice_ibb_41484084.mp3	9360
common_voice_ibb_41481429.mp3	11736
common_voice_ibb_41503456.mp3	8280
common_voice_ibb_41372613.mp3	6336
common_voice_ibb_41440163.mp3	14436
common_voice_ibb_41316947.mp3	6660
common_voice_ibb_41476580.mp3	11448
common_voice_ibb_41322472.mp3	6588
common_voice_ibb_41528375.mp3	4896
common_voice_ibb_41320900.mp3	11448
common_voice_ibb_41319362.mp3	13608
common_voice_ibb_41485611.mp3	11916
common_voice_ibb_41308298.mp3	12276
common_voice_ibb_41329022.mp3	9288
common_voice_ibb_41265556.mp3	5364
common_voice_ibb_41331485.mp3	169020
common_voice_ibb_41301985.mp3	9180
common_voice_ibb_41482309.mp3	6804
common_voice_ibb_41528789.mp3	8712
common_voice_ibb_41298924.mp3	8748
common_voice_ibb_41262237.mp3	13536
common_voice_ibb_41269799.mp3	7560
common_voice_ibb_41374366.mp3	14040
common_voice_ibb_41528410.mp3	9936
common_voice_ibb_41482270.mp3	5796
common_voice_ibb_41363397.mp3	11808
common_voice_ibb_41373470.mp3	8316
common_voice_ibb_41512948.mp3	9432
common_voice_ibb_41287174.mp3	13428
common_voice_ibb_41468808.mp3	10152
common_voice_ibb_41371792.mp3	10548
common_voice_ibb_41319747.mp3	11376
common_voice_ibb_41440565.mp3	7020
common_voice_ibb_41271979.mp3	8532
common_voice_ibb_41266438.mp3	10476
common_voice_ibb_41482246.mp3	9108
common_voice_ibb_41513985.mp3	7920
common_voice_ibb_41307628.mp3	5328
common_voice_ibb_41528499.mp3	10908
common_voice_ibb_41528541.mp3	7668
common_voice_ibb_41372780.mp3	5508
common_voice_ibb_41266205.mp3	11628
common_voice_ibb_41481464.mp3	7416
common_voice_ibb_41396594.mp3	7308
common_voice_ibb_41503286.mp3	11736
common_voice_ibb_41528200.mp3	6912
common_voice_ibb_41513764.mp3	10332
common_voice_ibb_41481196.mp3	4644
common_voice_ibb_41444860.mp3	10476
common_voice_ibb_41468704.mp3	14796
common_voice_ibb_41486053.mp3	7920
common_voice_ibb_41271712.mp3	10548
common_voice_ibb_41299070.mp3	11016
common_voice_ibb_41368789.mp3	8928
common_voice_ibb_41246623.mp3	13356
common_voice_ibb_41400552.mp3	4140
common_voice_ibb_41290742.mp3	5220
common_voice_ibb_41509919.mp3	11628
common_voice_ibb_41300172.mp3	10296
common_voice_ibb_41290820.mp3	6768
common_voice_ibb_41298766.mp3	3240
common_voice_ibb_41333377.mp3	8676
common_voice_ibb_41396698.mp3	11592
common_voice_ibb_41347365.mp3	9288
common_voice_ibb_41472318.mp3	10620
common_voice_ibb_41464437.mp3	8316
common_voice_ibb_41400447.mp3	5688
common_voice_ibb_41484029.mp3	10044
common_voice_ibb_41361103.mp3	5940
common_voice_ibb_41503565.mp3	1728
common_voice_ibb_41299279.mp3	10188
common_voice_ibb_41464498.mp3	8424
common_voice_ibb_41468587.mp3	7668
common_voice_ibb_41333086.mp3	12888
common_voice_ibb_41485704.mp3	7596
common_voice_ibb_41484164.mp3	10908
common_voice_ibb_41307879.mp3	7740
common_voice_ibb_41271368.mp3	4140
common_voice_ibb_41481684.mp3	3744
common_voice_ibb_41298280.mp3	11088
common_voice_ibb_41269704.mp3	6300
common_voice_ibb_41487165.mp3	6192
common_voice_ibb_41482111.mp3	12240
common_voice_ibb_41331338.mp3	14688
common_voice_ibb_41513490.mp3	6084
common_voice_ibb_41481215.mp3	8352
common_voice_ibb_41322948.mp3	7128
common_voice_ibb_41528677.mp3	8964
common_voice_ibb_41468716.mp3	7632
common_voice_ibb_41472333.mp3	10188
common_voice_ibb_41484301.mp3	6840
common_voice_ibb_41381927.mp3	6156
common_voice_ibb_41303533.mp3	9648
common_voice_ibb_41528053.mp3	6768
common_voice_ibb_41368535.mp3	9396
common_voice_ibb_41322518.mp3	7020
common_voice_ibb_41464635.mp3	13572
common_voice_ibb_41261780.mp3	11376
common_voice_ibb_41271983.mp3	6588
common_voice_ibb_41302309.mp3	6768
common_voice_ibb_41528554.mp3	9396
common_voice_ibb_41528630.mp3	5364
common_voice_ibb_41503481.mp3	8100
common_voice_ibb_41290822.mp3	8280
common_voice_ibb_41370767.mp3	13860
common_voice_ibb_41482910.mp3	12780
common_voice_ibb_41368855.mp3	7632
common_voice_ibb_41444859.mp3	8028
common_voice_ibb_41482117.mp3	12096
common_voice_ibb_41481700.mp3	7848
common_voice_ibb_41371968.mp3	6120
common_voice_ibb_41319195.mp3	7308
common_voice_ibb_41482232.mp3	6264
common_voice_ibb_41486020.mp3	4680
common_voice_ibb_41397259.mp3	9288
common_voice_ibb_41481325.mp3	11700
common_voice_ibb_41326181.mp3	5148
common_voice_ibb_41271948.mp3	12528
common_voice_ibb_41528556.mp3	7776
common_voice_ibb_41316962.mp3	4068
common_voice_ibb_41464535.mp3	12528
common_voice_ibb_41271714.mp3	8352
common_voice_ibb_41480829.mp3	10296
common_voice_ibb_41481140.mp3	8964
common_voice_ibb_41480873.mp3	8244
common_voice_ibb_41381562.mp3	13500
common_voice_ibb_41370532.mp3	12168
common_voice_ibb_41414555.mp3	13104
common_voice_ibb_41331965.mp3	1800
common_voice_ibb_41528417.mp3	12996
common_voice_ibb_41333017.mp3	6480
common_voice_ibb_41383553.mp3	9036
common_voice_ibb_41374337.mp3	10908
common_voice_ibb_41371112.mp3	12240
common_voice_ibb_41367961.mp3	6768
